name,company_id,movie,movie_id
Avex Entertainment,0179653,Initial D: Third Stage,388130
Kôdansha,0021660,Initial D: Third Stage,388130
OB Planning,0099762,Initial D: Third Stage,388130
Pastel,0113955,Initial D: Third Stage,388130
Studio DEEN,0036168,Initial D: Third Stage,388130
Dire Faire Contre le Racisme,0072738,Don't Make Trouble!,273772
Little Bear,0069857,Don't Make Trouble!,273772
Fox Searchlight Pictures,0028932,Waking Life,243017
Independent Film Channel (IFC),0046530,Waking Life,243017
Thousand Words,0042682,Waking Life,243017
Flat Black Films,0054189,Waking Life,243017
Detour Filmproduction,0123642,Waking Life,243017
Line Research,0064516,Waking Life,243017
Thud Rumble!,0060259,Wave Twisters,291559
Plymptoons,0077590,Mutant Aliens,277909
Disney Television Animation,0030830,Recess: School's Out,265632
Disneytoon Studios,0092035,Recess: School's Out,265632
Twentieth Century Fox,0000756,Monkeybone,166276
1492 Pictures,0046151,Monkeybone,166276
Twentieth Century Fox Animation,0179259,Monkeybone,166276
Twitching Image Studio,0035999,Monkeybone,166276
TriStar Pictures,0005883,The Trumpet of the Swan,206367
RichCrest Animation,0028606,The Trumpet of the Swan,206367
Nest Family Entertainment,0004117,The Trumpet of the Swan,206367
Toei Animation,0062107,One Piece: Clockwork Island Adventure,832449
Shin Ei Animation,0125584,Doraemon: Nobita and the Winged Braves,306741
Asatsu,0154151,Doraemon: Nobita and the Winged Braves,306741
Shogakukan,0011744,Doraemon: Nobita and the Winged Braves,306741
TV Asahi,0025002,Doraemon: Nobita and the Winged Braves,306741
Lumifilm Oy,0040094,Tootletubs & Jyro,287058
China Star Entertainment,0003221,Old Master Q 2001,199898
One Hundred Years of Film Company,0036229,Old Master Q 2001,199898
Film Workshop,0000295,Old Master Q 2001,199898
Shin Ei Animation,0125584,Shin Chan: The Adult Empire Strikes Back,831848
TV Asahi Productions,0228925,Shin Chan: The Adult Empire Strikes Back,831848
Toho Company,0002219,Shin Chan: The Adult Empire Strikes Back,831848
TMS Entertainment,0064579,Detective Conan: Countdown to Heaven,1073223
DreamWorks Animation,0129164,Shrek,126029
Dreamworks Pictures,0819670,Shrek,126029
Pacific Data Images,0069464,Shrek,126029
Vanguard Films,0005025,Shrek,126029
Gaga Communications,0350331,Malice@Doll,363277
Soeishinsha Company Ltd.,0034042,Malice@Doll,363277
Visual Sciences Laboratory,0022317,Malice@Doll,363277
Bandai Visual Company,0080697,Metropolis,293416
DENTSU Music And Entertainment,0064941,Metropolis,293416
Imagica Corp.,0195909,Metropolis,293416
Kadokawa Shoten Publishing Co.,0060607,Metropolis,293416
King Records,0041411,Metropolis,293416
Madhouse Productions,0078844,Metropolis,293416
Madhouse,0022946,Metropolis,293416
Metropolis Project,0040803,Metropolis,293416
Sony Pictures Television,0071392,Metropolis,293416
Tezuka Productions,0027922,Metropolis,293416
Toho Company,0002219,Metropolis,293416
Centre national du cinéma et de l'image animée,0090290,Petit Potam,284394
Dargaud Films,0068017,Petit Potam,284394
Marina Productions,0040903,Petit Potam,284394
Neuroplanet,0019672,Petit Potam,284394
Walt Disney Animation Studios,0074039,Atlantis: The Lost Empire,230011
Walt Disney Pictures,0008970,Atlantis: The Lost Empire,230011
Chris Lee Productions,0012408,Final Fantasy: The Spirits Within,173840
Square Company,0035851,Final Fantasy: The Spirits Within,173840
Square USA,0040831,Final Fantasy: The Spirits Within,173840
Pikachu Project 2001,0111261,Pokemon 4Ever: Celebi - Voice of the Forest,287635
Shogakukan,0011744,Pokemon 4Ever: Celebi - Voice of the Forest,287635
4 Kids Entertainment,0052177,Pokemon 4Ever: Celebi - Voice of the Forest,287635
4 Kids Entertainment,0052177,Pokemon 4Ever: Celebi - Voice of the Forest,287635
Kids' WB,0108606,Pokemon 4Ever: Celebi - Voice of the Forest,287635
Nintendo,0002481,Pokemon 4Ever: Celebi - Voice of the Forest,287635
Pikachu Project 2002,0119942,Pokemon 4Ever: Celebi - Voice of the Forest,287635
Pikachu Project,0227410,Pokemon 4Ever: Celebi - Voice of the Forest,287635
Pokémon USA,0082216,Pokemon 4Ever: Celebi - Voice of the Forest,287635
Tokyo Movie Shinsha,0741536,Sore Ike! Anpanman: Gomira no hoshi,15864378
Tokuma Shoten,0016626,Spirited Away,245429
Studio Ghibli,0048420,Spirited Away,245429
Nippon Television Network (NTV),0003850,Spirited Away,245429
Dentsu,0169264,Spirited Away,245429
Buena Vista Home Entertainment,0088070,Spirited Away,245429
Tohokushinsha Film Corporation (TFC),0032110,Spirited Away,245429
Mitsubishi,0148513,Spirited Away,245429
GAGA.,0004745,Blue Remains,291046
Clever Image Studios,0191854,The Happy Cricket from the Amazon,291959
Paris Filmes,0021161,The Happy Cricket from the Amazon,291959
Start Desenhos Animados,0259290,The Happy Cricket from the Amazon,291959
Studio 4°C,0041113,Princess Arete,306474
Bandai Visual Company,0080697,Millennium Actress,291350
Chiyoko Commitee,0157323,Millennium Actress,291350
Genco,0011394,Millennium Actress,291350
Kadokawa Shoten Publishing Co.,0060607,Millennium Actress,291350
Madhouse,0022946,Millennium Actress,291350
WOWOW,0033264,Millennium Actress,291350
Dygra Films S.L.,0080840,The Living Forest,310790
Megatrix Sau,0033834,The Living Forest,310790
Warner Bros.,0002663,Osmosis Jones,181739
Conundrum Entertainment,0030016,Osmosis Jones,181739
Warner Bros. Animation,0072876,Osmosis Jones,181739
Nelvana,0015560,The Little Bear Movie,293854
Wild Things Productions,0056173,The Little Bear Movie,293854
Accio,0032486,10 + 2: The Great Secret,275876
Infinit Animacions S.L.,0023316,10 + 2: The Great Secret,275876
Televisió de Catalunya,0058512,10 + 2: The Great Secret,275876
Bandai Visual Company,0080697,Cowboy Bebop: The Movie,275277
Bones,0073964,Cowboy Bebop: The Movie,275277
Destination Films,0017834,Cowboy Bebop: The Movie,275277
Sunrise,0006858,Cowboy Bebop: The Movie,275277
Illuminated Film Company,0035737,Christmas Carol: The Movie,259929
Film Council,0104092,Christmas Carol: The Movie,259929
FilmFour,0002948,Christmas Carol: The Movie,259929
MBP (Germany),0005370,Christmas Carol: The Movie,259929
Scala,0104194,Christmas Carol: The Movie,259929
The Film Consortium,0011024,Christmas Carol: The Movie,259929
Winchester Films,0054229,Christmas Carol: The Movie,259929
TFC Trickompany Filmproduktion,0037245,Kommando Störtebeker,294677
CLT-UFA International,0113994,Kommando Störtebeker,294677
Ottos Ottifanten,0015788,Kommando Störtebeker,294677
Canal+ España,0071913,A Dog Called Pain,298109
Iberautor Promociones Culturales S.R.L.,0082286,A Dog Called Pain,298109
Story Board S.L.,0027282,A Dog Called Pain,298109
Televisión Española,0071049,A Dog Called Pain,298109
Kanun parvaresh fekri,0053189,Les contes de la mère poule,2700240
Rothkirch Cartoon Film,0079634,The Little Polar Bear,293849
Warner Bros.,0002663,The Little Polar Bear,293849
Buena Vista Negative Cutting,0009272,The Little Polar Bear,293849
Buena Vista Sound Studios,0056869,The Little Polar Bear,293849
O'Henry Sound Studios,0048329,The Little Polar Bear,293849
Pacific Title,0001256,The Little Polar Bear,293849
Studiopolis,0125059,The Little Polar Bear,293849
Technicolor,0065861,The Little Polar Bear,293849
Studio Miniatur Filmowych,0108896,Tryumf pana Kleksa,367172
HBO Polska,0113668,Tryumf pana Kleksa,367172
Monolith Films,0380439,Tryumf pana Kleksa,367172
Wytwórnia Filmów Dokumentalnych i Fabularnych,0087308,Tryumf pana Kleksa,367172
Nagual,0160503,TV-maniya,473271
Hahn Film AG,0036472,The Abrafaxe: Under the Black Flag,295152
"BKM, kulturelle Filmförderung des Bundes",0018700,The Abrafaxe: Under the Black Flag,295152
Filmboard Berlin-Brandenburg (FBB),0086504,The Abrafaxe: Under the Black Flag,295152
Filmförderungsanstalt (FFA),0002254,The Abrafaxe: Under the Black Flag,295152
Universal Pictures,0226568,The Abrafaxe: Under the Black Flag,295152
Eurofine,0044811,Putih,296162
Fine Animation,0015112,Putih,296162
Pixar Animation Studios,0017902,"Monsters, Inc.",198781
Walt Disney Pictures,0008970,"Monsters, Inc.",198781
Goodtimes and Company,0049983,Man and Cat,287547
Olegna Productions,0362138,Man and Cat,287547
Toei Animation Shouei System,0021121,Man and Cat,287547
Eesti Joonisfilm,0112213,Ladybirds' Christmas,405096
Ateliéry Bonton Zlín,0169134,"Max, Sally and the Magic Phone",282708
Beijing TV Broadcast Centre and Institute,0089020,"Max, Sally and the Magic Phone",282708
Film Art Center,0280412,"Max, Sally and the Magic Phone",282708
Paramount Pictures,0023400,Jimmy Neutron: Boy Genius,268397
Nickelodeon Movies,0004265,Jimmy Neutron: Boy Genius,268397
DNA Productions,0073465,Jimmy Neutron: Boy Genius,268397
Northern Lights Entertainment,0054830,Jimmy Neutron: Boy Genius,268397
Nickelodeon Animation Studios,0044395,Jimmy Neutron: Boy Genius,268397
O Entertainment,0009845,Jimmy Neutron: Boy Genius,268397
Bandai Digital Entertainment,0136536,WXIII: Patlabor the Movie 3,318819
Emotion,0062451,WXIII: Patlabor the Movie 3,318819
Headgear,0049161,WXIII: Patlabor the Movie 3,318819
Madhouse,0022946,WXIII: Patlabor the Movie 3,318819
TFC,0073373,WXIII: Patlabor the Movie 3,318819
Tohokushinsha Film Corporation,0032110,WXIII: Patlabor the Movie 3,318819
Ellipse Animation,0046259,Bécassine: Le Trésor viking,299619
Home Made Movies,0009059,Bécassine: Le Trésor viking,299619
Image Film,0052387,Bécassine: Le Trésor viking,299619
Bliss Picture Ltd.,0131175,My Life as McDull,312941
Sunrise,0006858,Inuyasha the Movie: Affections Touching Across Time,322645
Cecchi Gori Group Fin.Ma.Vi.,0068383,Momo,299040
Taurus Produktion,0068684,Momo,299040
TFC Trickompany Filmproduktion,0037245,Momo,299040
Video Maura,0030212,Momo,299040
Lanterna Magica,0003643,Aida of the Trees,306444
Medusa Film,0035890,Aida of the Trees,306444
Tele+,0041787,Aida of the Trees,306444
Extra Extremadura de Audiovisuales S.A.,0080842,La leyenda del unicornio,311439
Animate Film,0074495,Sakura Wars: The Movie,237687
Bandai Visual Company,0080697,Sakura Wars: The Movie,237687
Chara-Ani,0230160,Sakura Wars: The Movie,237687
Imagica,0008740,Sakura Wars: The Movie,237687
Kadokawa Shoten Publishing Co.,0060607,Sakura Wars: The Movie,237687
King's International Multimedia Co,0480110,Sakura Wars: The Movie,237687
Piggy,0007125,Sakura Wars: The Movie,237687
Production I.G.,0002212,Sakura Wars: The Movie,237687
Production I.G.,0002212,Sakura Wars: The Movie,237687
Radix,0045458,Sakura Wars: The Movie,237687
Rentrak Japan K.K.,0132926,Sakura Wars: The Movie,237687
Sega,0064302,Sakura Wars: The Movie,237687
The Tooniversal Company,0015328,Marco Polo: Return to Xanadu,296074
Star Anmation,0019355,The Jar: A Tale from the East,304230
Disney Television Animation,0030830,Peter Pan 2: Return to Never Land,280030
Disneytoon Studios,0092035,Peter Pan 2: Return to Never Land,280030
Walt Disney Animation Australia,0032298,Peter Pan 2: Return to Never Land,280030
Walt Disney Animation Canada,0060743,Peter Pan 2: Return to Never Land,280030
Walt Disney Pictures,0008970,Peter Pan 2: Return to Never Land,280030
iPictures,0066014,"My Beautiful Girl, Mari",302758
Muhan Investment,0338039,"My Beautiful Girl, Mari",302758
Korean Film Council,0197065,"My Beautiful Girl, Mari",302758
Siz Entertainment,0020493,"My Beautiful Girl, Mari",302758
CJ Entertainment,0043365,"My Beautiful Girl, Mari",302758
Dark Thunder Productions,0017830,Christmas at Wapos Bay,303318
Bandai Visual,0537954,Turn A Gundam: Earth Light,4130762
Sunrise,0006858,Turn A Gundam: Earth Light,4130762
Bandai Visual,0537954,Turn A Gundam: Movie II: Moonlight Butterfly,4130788
Sunrise,0006858,Turn A Gundam: Movie II: Moonlight Butterfly,4130788
Goodtimes and Company,0049983,Big City Blues,287335
Olegna Productions,0362138,Big City Blues,287335
Ecole Nationale Supérieure des Arts Décoratifs,0160609,"En mai, fais ce qu'il te plaît",308220
Filmógrafo,0032596,"En mai, fais ce qu'il te plaît",308220
Lardux Films,0025715,"En mai, fais ce qu'il te plaît",308220
Sup Info Com,0032716,"En mai, fais ce qu'il te plaît",308220
Zagreb Film,0066705,"En mai, fais ce qu'il te plaît",308220
Pannónia Filmstúdió,0030371,Song of the Miraculous Hind,309114
Toei Animation,0062107,One Piece: Chopper's Kingdom in the Strange Animal Island,997084
Shin Ei Animation,0125584,Doraemon: Nobita and the Robot Kingdom,1147526
Shogakukan,0011744,Doraemon: Nobita and the Robot Kingdom,1147526
TV Asahi,0025002,Doraemon: Nobita and the Robot Kingdom,1147526
Twentieth Century Fox,0000756,Ice Age,268380
Blue Sky Studios,0047265,Ice Age,268380
Twentieth Century Fox Animation,0179259,Ice Age,268380
DENTSU Music And Entertainment,0064941,A Tree of Palme,311618
Genco,0011394,A Tree of Palme,311618
Imagica Corp.,0195909,A Tree of Palme,311618
Kadokawa Shoten Publishing Co.,0060607,A Tree of Palme,311618
Nihon Shuppan Hanbai,0087014,A Tree of Palme,311618
Toho Company,0002219,A Tree of Palme,311618
WOWOW,0033264,A Tree of Palme,311618
Prószynski i S-ka,0903842,"Tytus, Romek i A'Tomek wsród zlodziei marzen",1171265
Agencja Produkcji Filmowej,0086499,"Tytus, Romek i A'Tomek wsród zlodziei marzen",1171265
Syrena Entertainment Group,0135461,"Tytus, Romek i A'Tomek wsród zlodziei marzen",1171265
J & P Studio Grafiki Filmowej,0682827,"Tytus, Romek i A'Tomek wsród zlodziei marzen",1171265
Agencja Scenariuszowa,0227967,"Tytus, Romek i A'Tomek wsród zlodziei marzen",1171265
Narodowy Fundusz Ochrony Srodowiska i Gospodarki Wodnej,0513647,"Tytus, Romek i A'Tomek wsród zlodziei marzen",1171265
Rigler Entertainment,0093543,Little Dreams,355692
Neuroplanet,0019672,Tristan et Iseut,300576
Oniria Pictures,0059958,Tristan et Iseut,300576
SOI Film Entertainment,0003691,Rout City,814296
TMS Entertainment,0064579,Detective Conan: The Phantom of Baker Street,990372
Actas,0109136,EX-Driver the Movie,1086280
Bandai Visual Company,0080697,EX-Driver the Movie,1086280
Dentsu,0169264,EX-Driver the Movie,1086280
Genco,0011394,EX-Driver the Movie,1086280
Asatsu-DK,0189654,Kureyon Shinchan: Arashi o Yobu: Appare! Sengoku Daikassen,2180443
Granada,0275776,Vincent and Doug 2,11644204
DreamWorks Animation,0129164,Spirit: Stallion of the Cimarron,166813
Dreamworks Pictures,0819670,Spirit: Stallion of the Cimarron,166813
Aurel Klimt & Martin Vandas,0214578,Fimfárum Jana Wericha,299878
Ceská Televize,0033780,Fimfárum Jana Wericha,299878
Krátký Film Praha,0058265,Fimfárum Jana Wericha,299878
MAUR Film,0197412,Fimfárum Jana Wericha,299878
The Czech Republic State Fund for Support and Development of Cinematography,0056800,Fimfárum Jana Wericha,299878
Paramount Pictures,0023400,Hey Arnold! The Movie,314166
Nickelodeon Movies,0004265,Hey Arnold! The Movie,314166
Snee-Oosh Productions,0031499,Hey Arnold! The Movie,314166
Nickelodeon Animation Studios,0044395,Hey Arnold! The Movie,314166
Viacom Productions,0059559,Hey Arnold! The Movie,314166
Walt Disney Pictures,0008970,Lilo & Stitch,275847
Walt Disney Animation Studios,0074039,Lilo & Stitch,275847
Walt Disney Feature Animation Florida,0647646,Lilo & Stitch,275847
Warner Bros.,0870245,The Powerpuff Girls Movie,289408
Cartoon Network Movies,0674218,The Powerpuff Girls Movie,289408
Cineanimadores,0100780,Ogu and Mampato in Rapa Nui,342853
Ark Trues,0334503,6 Angels,1876229
Eighty One Entertainment,0334512,6 Angels,1876229
Jpec System Co.,0334483,6 Angels,1876229
4 Kids Entertainment,0052177,Pokémon Heroes,347791
Pikachu Project 2002,0119942,Pokémon Heroes,347791
Pikachu Project,0227410,Pokémon Heroes,347791
Shogakukan Production,0101105,Pokémon Heroes,347791
Columbia Pictures,0050868,Stuart Little 2,243585
Franklin/Waterman Productions,0086519,Stuart Little 2,243585
Red Wagon Entertainment,0093794,Stuart Little 2,243585
Patagonik Film Group,0049152,Dibu 3,293093
Televisión Federal,0037736,Dibu 3,293093
Hakuhodo,0001105,The Cat Returns,347618
Mitsubishi,0148513,The Cat Returns,347618
Nippon Television Network,0003850,The Cat Returns,347618
Studio Ghibli,0048420,The Cat Returns,347618
Toho Company,0002219,The Cat Returns,347618
Tokuma Shoten,0016626,The Cat Returns,347618
Walt Disney Productions,0098836,The Cat Returns,347618
Pentamedia Graphics Ltd.,0008782,Alibaba,327408
Home Made Movies,0009059,Corto Maltese: Secret Court of the Arcanes,259134
Rai Fiction,0068775,Corto Maltese: Secret Court of the Arcanes,259134
France 2 Cinéma,0056755,Corto Maltese: Secret Court of the Arcanes,259134
Canal+,0028557,Corto Maltese: Secret Court of the Arcanes,259134
Tele Plus,0026656,Corto Maltese: Secret Court of the Arcanes,259134
Ellipse Animation,0046259,Corto Maltese: Secret Court of the Arcanes,259134
Pomalux,0509200,Corto Maltese: Secret Court of the Arcanes,259134
Feature Films for Families,0025538,The Princess and the Pea,146063
Pannónia Filmstúdió,0030371,The Princess and the Pea,146063
Swan Animation,0068031,The Princess and the Pea,146063
Nelvana,0015560,Beyblade: The Movie - Fierce Battle,459080
Nippon Animation Co.,0008236,Beyblade: The Movie - Fierce Battle,459080
Paramount Pictures,0023400,The Wild Thornberrys,282120
Nickelodeon Movies,0004265,The Wild Thornberrys,282120
Klasky-Csupo,0013196,The Wild Thornberrys,282120
Viacom Productions,0059559,The Wild Thornberrys,282120
Nickelodeon Studios,0078560,The Wild Thornberrys,282120
DIC Entertainment,0018052,Movie Toons: Treasure Island,8302928
AB Svensk Industrie,0160582,Karlsson on the Roof,307050
Filmkameratene A/S,0023617,Karlsson on the Roof,307050
TFC Trickompany Filmproduktion,0037245,Karlsson on the Roof,307050
Zweites Deutsches Fernsehen,0078814,Karlsson on the Roof,307050
Malcriados,0123708,Mercano the Martian,283476
Universidad del Cine,0037142,Mercano the Martian,283476
Big Idea Productions,0073267,Jonah: A VeggieTales Movie,298388
Family Home Entertainment (FHE),0108311,Jonah: A VeggieTales Movie,298388
Children's Independent Television,0104833,The King's Beard,338176
Collingwood O'Hare Entertainment,0104834,The King's Beard,338176
Granada International,0103605,The King's Beard,338176
Walt Disney Animation Studios,0074039,Treasure Planet,133240
Walt Disney Pictures,0008970,Treasure Planet,133240
Badr International,0686032,Muhammad: The Last Prophet,430377
RichCrest Animation,0028606,Muhammad: The Last Prophet,430377
Disney Television Animation,0030830,Winnie the Pooh: A Very Merry Pooh Year,324572
Disneytoon Studios,0092035,Winnie the Pooh: A Very Merry Pooh Year,324572
Walt Disney Pictures,0008970,Winnie the Pooh: A Very Merry Pooh Year,324572
Anime International Company (AIC),0097219,Blue Gender: The Warrior,1345450
Anime International Company (AIC),0097219,Blue Gender: The Warrior,1345450
Bihou,0175246,Blue Gender: The Warrior,1345450
FAI International,0898574,Blue Gender: The Warrior,1345450
FAI International,0898574,Blue Gender: The Warrior,1345450
Imagica,0008740,Blue Gender: The Warrior,1345450
Jay Film,0826196,Blue Gender: The Warrior,1345450
Keystone,0307226,Blue Gender: The Warrior,1345450
Keystone,0307226,Blue Gender: The Warrior,1345450
Maki Production,0147736,Blue Gender: The Warrior,1345450
Studio Wanpack,0221022,Blue Gender: The Warrior,1345450
Takahashi Production,0156930,Blue Gender: The Warrior,1345450
Toshiba EMI,0072246,Blue Gender: The Warrior,1345450
Happy Madison Productions,0059609,Eight Crazy Nights,271263
Meatball Animation,0045792,Eight Crazy Nights,271263
Encuadre S.A.,0088310,"Micaela, una película mágica",308577
Laboratorios Stagnaro,0088311,"Micaela, una película mágica",308577
Baleuko S.L.,0084451,Anjé: The Legend of the Pyrenees,346514
Shogakukan Music & Digital Entertainment,0204670,Gekijô ban Tottoko Hamutarô: Hamu hamu hamu~jya! Maboroshi no prinsesu,1625545
TMS Entertainment,0064579,Gekijô ban Tottoko Hamutarô: Hamu hamu hamu~jya! Maboroshi no prinsesu,1625545
Tottoko 8686 Project 2002,0302878,Gekijô ban Tottoko Hamutarô: Hamu hamu hamu~jya! Maboroshi no prinsesu,1625545
Dansk Tegnefilm,0013770,The Boy Who Wanted to Be a Bear,322177
Les Armateurs,0008843,The Boy Who Wanted to Be a Bear,322177
France 3 Cinéma,0044140,The Boy Who Wanted to Be a Bear,322177
Carrere Group D.A.,0025658,The Boy Who Wanted to Be a Bear,322177
AnimagicNet A/S,0064042,The Boy Who Wanted to Be a Bear,322177
Canal+,0028557,The Boy Who Wanted to Be a Bear,322177
TV2 Danmark,0054911,The Boy Who Wanted to Be a Bear,322177
Sahra Films Production,0129186,Kolah Ghermezi and Sarvenaz,1111358
Milimetros Feature Animation,0090818,Dragon Hill. La colina del dragón,346900
Shogakukan Production,0101105,InuYasha the Movie 2: The Castle Beyond the Looking Glass,366621
Sunrise,0006858,InuYasha the Movie 2: The Castle Beyond the Looking Glass,366621
Yomiuri Telecasting Corporation,0080694,InuYasha the Movie 2: The Castle Beyond the Looking Glass,366621
Baleuko S.L.,0084451,Olentzero: un cuento de Navidad,336952
Magic Films,0111039,Puerta del tiempo,379945
Saba,0217821,Rostam and Esfandiar,1090343
Cine-Clube de Avanca,0017436,João Mata Sete,11783538
Belokan Productions,0062246,The Rain Children,296619
France 2 Cinéma,0056755,The Rain Children,296619
MK2 Productions,0022545,The Rain Children,296619
Hahn Shin Corporation,0108932,The Rain Children,296619
Prima Linea Productions,0093983,Loulou et autres loups,5860542
France 3,0061460,Loulou et autres loups,5860542
Gébéka Films,0038517,Loulou et autres loups,5860542
Disney Television Animation,0030830,The Jungle Book 2,283426
Disneytoon Studios,0092035,The Jungle Book 2,283426
Walt Disney Animation Australia,0032298,The Jungle Book 2,283426
Walt Disney Pictures,0008970,The Jungle Book 2,283426
Carrere Group D.A.,0025658,La légende de Parva,347458
Creativos Asociados de Radio y Televisión,0080706,La légende de Parva,347458
Filmauro,0042190,La légende de Parva,347458
Quoi Qu'il En Soit,0089487,La légende de Parva,347458
Big Film Entertainment,0093952,Elysium,356577
Toei Animation,0062107,One Piece: Dead End Adventure,1006926
Asatsu-DK,0189654,Doraemon: Nobita and the Wind Wizard,473474
Fujiko Productions,0206611,Doraemon: Nobita and the Wind Wizard,473474
Shin Ei Animation,0125584,Doraemon: Nobita and the Wind Wizard,473474
Shogakukan,0011744,Doraemon: Nobita and the Wind Wizard,473474
TV Asahi,0025002,Doraemon: Nobita and the Wind Wizard,473474
Disneytoon Studios,0092035,Piglet's Big Movie,323642
Walt Disney Pictures,0008970,Piglet's Big Movie,323642
CTB Film Company,0137977,Little Longnose,378262
Melnitsa Animation Studio,0109502,Little Longnose,378262
TMS Entertainment,0064579,Detective Conan: Crossroad in the Ancient Capital,1133935
CJ Entertainment,0043365,Kureyon Shinchan: Arashi wo Yobu Eikou no Yakiniku Road,1149379
Shaw Brothers,0128798,Kureyon Shinchan: Arashi wo Yobu Eikou no Yakiniku Road,1149379
Suning Universal,0554808,Kureyon Shinchan: Arashi wo Yobu Eikou no Yakiniku Road,1149379
Shin Ei Animation,0125584,Kureyon Shinchan: Arashi wo Yobu Eikou no Yakiniku Road,1149379
National Lampoon,0102282,Jake's Booty Call,416873
Romp Films,0129313,Jake's Booty Call,416873
The Romp,0134236,Jake's Booty Call,416873
End Game Productions Inc.,0163026,Wonderful Days,353014
Gainax,0071695,Wonderful Days,353014
Masquerade Films,0120111,Wonderful Days,353014
Maxmedia,0120112,Wonderful Days,353014
Tin House Productions,0092164,Wonderful Days,353014
Cicada Interactive,0101036,Missing Persons,365510
Folimage,0028384,Raining Cats and Frogs,365659
France 2 Cinéma,0056755,Raining Cats and Frogs,365659
Rhône-Alpes Cinéma,0068476,Raining Cats and Frogs,365659
Solaris,0110456,"The Dog, the General, and the Birds",374574
Roissy Films,0004038,"The Dog, the General, and the Birds",374574
Téva,0018899,"The Dog, the General, and the Birds",374574
Prima Film,0013755,"The Dog, the General, and the Birds",374574
Gam Films,0052381,"The Dog, the General, and the Birds",374574
Rai Fiction,0068775,"The Dog, the General, and the Birds",374574
Canal+,0028557,"The Dog, the General, and the Birds",374574
Centre national du cinéma et de l'image animée (CNC),0090290,"The Dog, the General, and the Birds",374574
Eurimages,0056024,"The Dog, the General, and the Birds",374574
Pixar Animation Studios,0017902,Finding Nemo,266543
Walt Disney Pictures,0008970,Finding Nemo,266543
Les Armateurs,0008843,The Triplets of Belleville,286244
Production Champion,0097575,The Triplets of Belleville,286244
Vivi Film,0092106,The Triplets of Belleville,286244
France 3 Cinéma,0044140,The Triplets of Belleville,286244
RG Prince Films,0090420,The Triplets of Belleville,286244
Canal+,0028557,The Triplets of Belleville,286244
Gimages 3,0031694,The Triplets of Belleville,286244
Cofimage 12,0031064,The Triplets of Belleville,286244
Téléfilm Canada,0053578,The Triplets of Belleville,286244
Société de Développement des Entreprises Culturelles (SODEC),0093053,The Triplets of Belleville,286244
Centre national du cinéma et de l'image animée (CNC),0090290,The Triplets of Belleville,286244
Fonds Film in Vlaanderen,0037967,The Triplets of Belleville,286244
Nationale Loterij van België,0078884,The Triplets of Belleville,286244
British Broadcasting Corporation (BBC),0043107,The Triplets of Belleville,286244
BBC Worldwide,0103957,The Triplets of Belleville,286244
Département de la Charente,0116494,The Triplets of Belleville,286244
Région Poitou-Charentes,0116495,The Triplets of Belleville,286244
Cartoon,0076632,The Triplets of Belleville,286244
MEDIA Programme of the European Union,0004166,The Triplets of Belleville,286244
Société des Producteurs de Cinéma et de Télévision (Procirep),0046749,The Triplets of Belleville,286244
Rija Films,0147420,The Triplets of Belleville,286244
Amour Fou Luxembourg,0421021,In the Beginning Was the Eye,366606
Amour Fou Vienna,0094555,In the Beginning Was the Eye,366606
Garabet Film,0850657,In the Beginning Was the Eye,366606
Minotaurus Film,0057065,In the Beginning Was the Eye,366606
Oikodrom,0101099,In the Beginning Was the Eye,366606
Toei Animation,0062107,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,368667
Daft Life Ltd. Co.,0099659,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,368667
Kagura,0180436,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,368667
M.S.J Musashino Production,0081520,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,368667
Toei Animation Philippines,0297668,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,368667
Renga Media,0120084,Dominator,135991
Madhouse,0022946,Nasu: Summer in Andalusia,382868
Klasky-Csupo,0013196,Rugrats Go Wild,337711
Nickelodeon Movies,0004265,Rugrats Go Wild,337711
Viacom International,0109027,Rugrats Go Wild,337711
Chaman Productions,0040000,Kaena: The Prophecy,297753
StudioCanal,0047476,Kaena: The Prophecy,297753
TVA International,0077108,Kaena: The Prophecy,297753
Xilam,0030767,Kaena: The Prophecy,297753
EuropaCorp,0048273,Zéro un,1672136
Dreamworks Pictures,0819670,Sinbad: Legend of the Seven Seas,165982
DreamWorks Animation,0129164,Sinbad: Legend of the Seven Seas,165982
Sianel 4 Cymru,0103589,Y Mabinogi,376995
Cartwn Cymru,0108343,Y Mabinogi,376995
Arts Council of Wales,0103821,Y Mabinogi,376995
British Screen Productions,0103131,Y Mabinogi,376995
British Sky Broadcasting (BSkyB),0103727,Y Mabinogi,376995
Castelao Producciones,0080776,El embrujo del Sur,373818
Lotura Films,0035022,El embrujo del Sur,373818
Producciones Zig Zag,0881791,El embrujo del Sur,373818
Constantin Film,0002257,Werner - Gekotzt wird später!,304931
Achterbahn AG,0024317,Werner - Gekotzt wird später!,304931
TFC Trickompany Filmproduktion,0037245,Werner - Gekotzt wird später!,304931
The Animation Show,0107227,The Animation Show,372763
4 Kids Entertainment,0052177,Pokémon: Jirachi - Wish Maker,420076
Oriental Light and Magic,0135292,Pokémon: Jirachi - Wish Maker,420076
Pikachu Project,0227410,Pokémon: Jirachi - Wish Maker,420076
